,tenure,Churn,Contract,InternetService,SeniorCitizen,PaymentMethod,MonthlyCharges,ChurnEncode,SeniorCitizenEncode
3962,16,No,Month-to-month,Fiber optic,0,Bank transfer (automatic),80.75,No,No
3963,22,No,One year,DSL,0,Mailed check,78.65,No,No
3964,49,No,Month-to-month,DSL,0,Bank transfer (automatic),61.75,No,No
3965,36,No,One year,DSL,0,Credit card (automatic),63.7,No,No
3966,42,Yes,Month-to-month,Fiber optic,0,Electronic check,99.45,Yes,No
3967,4,Yes,Month-to-month,DSL,1,Bank transfer (automatic),25.2,Yes,Yes
3968,12,Yes,One year,DSL,0,Mailed check,74.05,Yes,No
3969,31,No,Month-to-month,Fiber optic,0,Electronic check,87.6,No,No
3970,5,No,Month-to-month,Fiber optic,0,Electronic check,89.15,No,No
3971,66,No,Two year,No,0,Credit card (automatic),20.0,No,No
3972,15,Yes,Month-to-month,DSL,1,Credit card (automatic),55.0,Yes,Yes
3973,64,No,Two year,Fiber optic,0,Bank transfer (automatic),104.4,No,No
3974,10,No,Month-to-month,No,0,Credit card (automatic),20.05,No,No
3975,7,Yes,Month-to-month,Fiber optic,0,Electronic check,89.75,Yes,No
3976,29,No,Month-to-month,DSL,0,Electronic check,34.3,No,No
3977,57,No,Two year,No,0,Bank transfer (automatic),20.65,No,No
3978,46,No,Month-to-month,Fiber optic,0,Mailed check,84.25,No,No
3979,53,No,Two year,No,0,Bank transfer (automatic),19.65,No,No
3980,17,No,One year,DSL,0,Credit card (automatic),79.85,No,No
3981,38,No,Two year,No,0,Mailed check,20.2,No,No
3982,15,No,One year,No,0,Mailed check,19.8,No,No
3983,22,No,Month-to-month,DSL,0,Electronic check,50.35,No,No
3984,14,Yes,Month-to-month,Fiber optic,0,Electronic check,85.15,Yes,No
3985,57,No,One year,DSL,0,Bank transfer (automatic),74.6,No,No
3986,11,No,Month-to-month,Fiber optic,1,Credit card (automatic),79.15,No,Yes
3987,1,No,Two year,No,0,Mailed check,20.35,No,No
3988,12,No,Two year,No,0,Bank transfer (automatic),21.05,No,No
3989,3,Yes,Month-to-month,Fiber optic,1,Electronic check,94.6,Yes,Yes
3990,36,No,Month-to-month,Fiber optic,0,Electronic check,94.7,No,No
3991,16,Yes,Month-to-month,Fiber optic,0,Electronic check,94.25,Yes,No
3992,65,Yes,One year,DSL,0,Credit card (automatic),72.45,Yes,No
3993,2,No,Month-to-month,Fiber optic,0,Electronic check,74.95,No,No
3994,42,Yes,Month-to-month,Fiber optic,0,Electronic check,105.2,Yes,No
3995,72,No,Two year,Fiber optic,0,Bank transfer (automatic),111.95,No,No
3996,62,No,Two year,No,0,Bank transfer (automatic),19.85,No,No
3997,6,No,Month-to-month,Fiber optic,0,Electronic check,89.75,No,No
3998,48,No,Two year,No,0,Mailed check,20.05,No,No
3999,35,No,Two year,Fiber optic,0,Electronic check,108.95,No,No
4000,52,No,One year,No,0,Credit card (automatic),19.65,No,No
4001,1,No,Month-to-month,DSL,0,Mailed check,24.9,No,No
4002,6,Yes,Month-to-month,Fiber optic,0,Electronic check,82.85,Yes,No
4003,71,No,Two year,DSL,0,Credit card (automatic),93.2,No,No
4004,67,No,One year,Fiber optic,0,Bank transfer (automatic),84.8,No,No
4005,60,No,One year,DSL,1,Electronic check,71.75,No,Yes
4006,23,No,Month-to-month,DSL,0,Bank transfer (automatic),30.35,No,No
4007,39,No,One year,DSL,0,Bank transfer (automatic),54.85,No,No
4008,15,No,One year,No,0,Mailed check,19.5,No,No
4009,53,Yes,Month-to-month,Fiber optic,1,Electronic check,103.85,Yes,Yes
4010,24,No,Two year,No,0,Mailed check,24.2,No,No
4011,37,No,Month-to-month,No,0,Electronic check,19.35,No,No
4012,5,Yes,Month-to-month,Fiber optic,0,Electronic check,83.6,Yes,No
4013,50,No,One year,Fiber optic,1,Electronic check,100.65,No,Yes
4014,54,No,One year,Fiber optic,0,Credit card (automatic),94.1,No,No
4015,3,No,Month-to-month,Fiber optic,0,Electronic check,74.55,No,No
4016,68,Yes,One year,Fiber optic,0,Electronic check,108.45,Yes,No
4017,5,No,Month-to-month,DSL,0,Electronic check,56.15,No,No
4018,33,No,Two year,No,0,Mailed check,20.35,No,No
4019,41,No,One year,DSL,0,Electronic check,80.55,No,No
4020,34,No,One year,DSL,0,Mailed check,61.25,No,No
4021,13,No,Month-to-month,No,0,Mailed check,20.45,No,No
4022,20,No,Month-to-month,No,0,Credit card (automatic),18.9,No,No
4023,51,No,Two year,No,1,Credit card (automatic),19.6,No,Yes
4024,3,Yes,Month-to-month,Fiber optic,0,Credit card (automatic),91.5,Yes,No
4025,41,No,Month-to-month,DSL,0,Bank transfer (automatic),45.2,No,No
4026,13,No,Month-to-month,No,0,Credit card (automatic),19.45,No,No
4027,35,No,Two year,No,0,Bank transfer (automatic),25.45,No,No
4028,12,Yes,Month-to-month,Fiber optic,0,Bank transfer (automatic),80.85,Yes,No
4029,4,No,Month-to-month,Fiber optic,0,Mailed check,94.9,No,No
4030,43,Yes,Month-to-month,DSL,0,Bank transfer (automatic),49.05,Yes,No
4031,12,No,Month-to-month,DSL,1,Mailed check,29.3,No,Yes
4032,68,Yes,Month-to-month,Fiber optic,1,Electronic check,105.3,Yes,Yes
4033,25,Yes,Month-to-month,Fiber optic,1,Electronic check,88.95,Yes,Yes
4034,7,No,One year,No,0,Mailed check,20.25,No,No
4035,66,Yes,One year,Fiber optic,1,Electronic check,110.85,Yes,Yes
4036,53,No,One year,Fiber optic,0,Electronic check,110.5,No,No
4037,63,No,Month-to-month,Fiber optic,1,Bank transfer (automatic),109.4,No,Yes
4038,70,Yes,Two year,Fiber optic,0,Bank transfer (automatic),114.2,Yes,No
4039,27,Yes,Month-to-month,DSL,1,Bank transfer (automatic),36.5,Yes,Yes
4040,1,Yes,Month-to-month,Fiber optic,0,Mailed check,70.75,Yes,No
4041,5,No,Month-to-month,No,0,Mailed check,19.95,No,No
4042,37,No,One year,No,1,Mailed check,19.6,No,Yes
4043,3,Yes,Month-to-month,DSL,0,Mailed check,40.15,Yes,No
4044,12,No,Month-to-month,Fiber optic,0,Electronic check,76.6,No,No
4045,38,No,One year,No,0,Credit card (automatic),19.6,No,No
4046,9,No,Month-to-month,Fiber optic,0,Credit card (automatic),85.3,No,No
4047,13,No,Month-to-month,DSL,0,Electronic check,65.85,No,No
4048,29,Yes,Month-to-month,Fiber optic,1,Electronic check,94.45,Yes,Yes
4049,47,No,Two year,No,0,Credit card (automatic),20.05,No,No
4050,61,No,Month-to-month,Fiber optic,0,Bank transfer (automatic),99.4,No,No
4051,16,No,Month-to-month,No,0,Mailed check,20.0,No,No
4052,41,No,Two year,DSL,0,Electronic check,78.45,No,No
4053,43,No,Two year,No,0,Electronic check,25.1,No,No
4054,36,Yes,Month-to-month,Fiber optic,0,Bank transfer (automatic),97.35,Yes,No
4055,6,No,Month-to-month,DSL,0,Electronic check,55.0,No,No
4056,58,No,One year,DSL,0,Credit card (automatic),71.1,No,No
4057,19,No,Month-to-month,DSL,0,Credit card (automatic),61.55,No,No
4058,11,No,Month-to-month,DSL,0,Bank transfer (automatic),45.9,No,No
4059,39,No,One year,DSL,0,Bank transfer (automatic),40.3,No,No
4060,8,No,Month-to-month,Fiber optic,1,Electronic check,87.1,No,Yes
4061,26,No,Month-to-month,DSL,0,Mailed check,49.5,No,No
4062,53,No,Month-to-month,Fiber optic,1,Credit card (automatic),73.8,No,Yes
4063,70,No,Two year,No,0,Mailed check,19.2,No,No
4064,1,Yes,Month-to-month,DSL,0,Mailed check,45.3,Yes,No
4065,59,No,Two year,No,0,Mailed check,25.0,No,No
4066,2,Yes,Month-to-month,Fiber optic,0,Electronic check,94.95,Yes,No
4067,7,No,One year,DSL,0,Mailed check,35.3,No,No
4068,12,Yes,Month-to-month,DSL,0,Electronic check,44.55,Yes,No
4069,59,No,One year,DSL,0,Credit card (automatic),76.75,No,No
4070,61,No,Two year,DSL,0,Bank transfer (automatic),81.0,No,No
4071,72,No,Two year,Fiber optic,0,Bank transfer (automatic),105.55,No,No
4072,13,No,Month-to-month,No,0,Mailed check,18.8,No,No
4073,64,No,One year,No,0,Mailed check,24.9,No,No
4074,1,Yes,Month-to-month,DSL,0,Electronic check,23.45,Yes,No
4075,10,No,One year,DSL,0,Mailed check,64.9,No,No
4076,65,No,One year,DSL,0,Bank transfer (automatic),61.35,No,No
4077,62,No,Two year,Fiber optic,0,Mailed check,113.95,No,No
4078,55,No,One year,DSL,0,Electronic check,90.15,No,No
4079,25,No,Month-to-month,DSL,0,Electronic check,54.1,No,No
4080,1,Yes,Month-to-month,DSL,0,Mailed check,29.7,Yes,No
4081,1,No,Month-to-month,DSL,0,Credit card (automatic),49.8,No,No
4082,59,Yes,Month-to-month,Fiber optic,0,Electronic check,101.1,Yes,No
4083,64,No,Two year,No,1,Bank transfer (automatic),24.4,No,Yes
4084,36,No,Month-to-month,Fiber optic,0,Bank transfer (automatic),95.0,No,No
4085,3,Yes,Month-to-month,DSL,0,Mailed check,50.65,Yes,No
4086,61,No,Two year,DSL,0,Mailed check,69.9,No,No
4087,26,No,One year,DSL,0,Bank transfer (automatic),39.95,No,No
4088,1,Yes,Month-to-month,DSL,0,Electronic check,55.4,Yes,No
4089,1,Yes,Month-to-month,Fiber optic,1,Electronic check,90.6,Yes,Yes
4090,68,No,Two year,Fiber optic,0,Credit card (automatic),103.25,No,No
4091,2,Yes,Month-to-month,Fiber optic,1,Mailed check,86.85,Yes,Yes
4092,72,No,Two year,Fiber optic,0,Bank transfer (automatic),94.25,No,No
4093,71,No,Two year,DSL,0,Electronic check,47.05,No,No
4094,57,No,Two year,No,0,Credit card (automatic),20.55,No,No
4095,4,No,Month-to-month,No,0,Mailed check,19.65,No,No
4096,1,No,Month-to-month,Fiber optic,1,Electronic check,70.2,No,Yes
4097,72,No,Two year,DSL,0,Credit card (automatic),81.0,No,No
4098,21,No,One year,DSL,0,Bank transfer (automatic),75.9,No,No
4099,71,No,Two year,No,0,Bank transfer (automatic),24.7,No,No
4100,29,Yes,Month-to-month,Fiber optic,1,Bank transfer (automatic),99.05,Yes,Yes
4101,69,No,Two year,Fiber optic,1,Credit card (automatic),110.25,No,Yes
4102,64,No,Two year,DSL,0,Credit card (automatic),85.0,No,No
4103,16,No,Month-to-month,No,0,Credit card (automatic),19.75,No,No
4104,4,No,One year,No,0,Electronic check,23.9,No,No
4105,52,Yes,One year,Fiber optic,0,Credit card (automatic),111.25,Yes,No
4106,2,Yes,Month-to-month,DSL,0,Mailed check,55.1,Yes,No
4107,1,No,Month-to-month,No,0,Mailed check,19.95,No,No
4108,18,No,Month-to-month,DSL,0,Mailed check,25.15,No,No
4109,2,No,Month-to-month,DSL,0,Mailed check,54.15,No,No
4110,19,No,Month-to-month,DSL,0,Mailed check,59.8,No,No
4111,40,No,Month-to-month,Fiber optic,0,Bank transfer (automatic),83.85,No,No
4112,66,No,One year,Fiber optic,1,Electronic check,104.9,No,Yes
4113,21,No,Month-to-month,Fiber optic,0,Mailed check,75.3,No,No
4114,8,No,Month-to-month,DSL,0,Electronic check,66.65,No,No
4115,72,No,Two year,Fiber optic,0,Credit card (automatic),109.5,No,No
4116,48,No,One year,DSL,0,Bank transfer (automatic),73.85,No,No
4117,69,No,Two year,No,0,Bank transfer (automatic),19.3,No,No
4118,72,No,Two year,Fiber optic,0,Electronic check,118.2,No,No
4119,14,No,One year,DSL,0,Credit card (automatic),51.45,No,No
4120,6,No,Month-to-month,DSL,0,Electronic check,59.45,No,No
4121,8,No,Two year,No,0,Bank transfer (automatic),19.5,No,No
4122,17,No,One year,No,0,Mailed check,19.55,No,No
4123,65,No,One year,Fiber optic,0,Electronic check,93.55,No,No
4124,57,No,One year,DSL,0,Mailed check,59.3,No,No
4125,13,Yes,Month-to-month,Fiber optic,0,Credit card (automatic),102.25,Yes,No
4126,19,Yes,Month-to-month,Fiber optic,1,Credit card (automatic),95.9,Yes,Yes
4127,56,No,One year,Fiber optic,0,Bank transfer (automatic),109.8,No,No
4128,14,No,Month-to-month,Fiber optic,0,Electronic check,78.1,No,No
4129,52,No,Month-to-month,DSL,0,Electronic check,39.9,No,No
4130,58,No,Two year,DSL,0,Credit card (automatic),64.9,No,No
4131,47,Yes,Month-to-month,Fiber optic,1,Electronic check,95.05,Yes,Yes
4132,67,No,Month-to-month,DSL,0,Credit card (automatic),53.4,No,No
4133,2,No,Month-to-month,DSL,0,Credit card (automatic),24.9,No,No
4134,6,No,Month-to-month,DSL,1,Credit card (automatic),44.7,No,Yes
4135,71,No,Two year,Fiber optic,0,Bank transfer (automatic),114.0,No,No
4136,46,No,Two year,No,0,Bank transfer (automatic),20.25,No,No
4137,5,Yes,Month-to-month,DSL,0,Credit card (automatic),53.85,Yes,No
4138,67,No,Month-to-month,Fiber optic,1,Bank transfer (automatic),83.85,No,Yes
4139,3,No,Month-to-month,No,0,Bank transfer (automatic),20.2,No,No
4140,3,No,Month-to-month,No,0,Mailed check,19.95,No,No
4141,52,Yes,Month-to-month,Fiber optic,1,Electronic check,104.2,Yes,Yes
4142,42,Yes,Month-to-month,DSL,0,Electronic check,50.25,Yes,No
4143,50,No,One year,No,0,Mailed check,20.35,No,No
4144,23,No,Month-to-month,Fiber optic,1,Electronic check,90.0,No,Yes
4145,67,No,Two year,DSL,0,Credit card (automatic),54.2,No,No
4146,25,Yes,Month-to-month,Fiber optic,0,Electronic check,99.5,Yes,No
4147,39,No,One year,Fiber optic,1,Mailed check,99.1,No,Yes
4148,69,No,Two year,DSL,0,Mailed check,66.9,No,No
4149,1,No,One year,DSL,0,Mailed check,25.85,No,No
4150,32,No,Month-to-month,Fiber optic,0,Electronic check,91.05,No,No
4151,9,Yes,Month-to-month,Fiber optic,0,Electronic check,71.0,Yes,No
4152,16,Yes,Month-to-month,Fiber optic,0,Credit card (automatic),93.2,Yes,No
4153,60,No,Two year,No,0,Bank transfer (automatic),20.95,No,No
4154,72,No,Two year,Fiber optic,0,Bank transfer (automatic),109.2,No,No
4155,5,Yes,Month-to-month,No,0,Mailed check,19.35,Yes,No
4156,26,No,Month-to-month,Fiber optic,1,Credit card (automatic),85.8,No,Yes
4157,3,Yes,Month-to-month,No,0,Mailed check,19.85,Yes,No
4158,2,No,Month-to-month,No,0,Electronic check,19.65,No,No
4159,2,No,One year,No,0,Bank transfer (automatic),20.5,No,No
4160,36,No,One year,DSL,0,Credit card (automatic),89.65,No,No
4161,7,No,Month-to-month,Fiber optic,0,Mailed check,74.35,No,No
4162,60,No,Two year,DSL,1,Credit card (automatic),49.45,No,Yes
4163,19,No,Month-to-month,Fiber optic,0,Electronic check,89.1,No,No
4164,45,No,Two year,DSL,1,Credit card (automatic),75.15,No,Yes
4165,4,No,Month-to-month,Fiber optic,1,Electronic check,70.65,No,Yes
4166,31,Yes,Month-to-month,Fiber optic,0,Electronic check,104.2,Yes,No
4167,47,No,Month-to-month,Fiber optic,0,Electronic check,90.05,No,No
4168,1,Yes,Month-to-month,Fiber optic,0,Electronic check,79.25,Yes,No
4169,1,Yes,Month-to-month,DSL,0,Bank transfer (automatic),44.9,Yes,No
4170,1,No,Month-to-month,No,0,Credit card (automatic),19.4,No,No
4171,59,No,Month-to-month,Fiber optic,1,Credit card (automatic),88.75,No,Yes
4172,10,Yes,Month-to-month,Fiber optic,0,Electronic check,70.1,Yes,No
4173,35,No,Month-to-month,Fiber optic,1,Credit card (automatic),91.0,No,Yes
4174,4,Yes,Month-to-month,DSL,0,Electronic check,29.65,Yes,No
4175,32,No,One year,Fiber optic,0,Electronic check,90.8,No,No
4176,43,Yes,Month-to-month,Fiber optic,0,Electronic check,77.85,Yes,No
4177,4,Yes,Month-to-month,DSL,0,Electronic check,54.3,Yes,No
4178,54,No,Two year,No,1,Mailed check,18.95,No,Yes
4179,11,Yes,Month-to-month,Fiber optic,1,Bank transfer (automatic),95.15,Yes,Yes
4180,66,No,Two year,Fiber optic,1,Bank transfer (automatic),102.4,No,Yes
4181,61,No,One year,Fiber optic,0,Electronic check,99.9,No,No
4182,72,No,Two year,DSL,0,Credit card (automatic),88.7,No,No
4183,44,No,One year,DSL,0,Electronic check,54.3,No,No
4184,41,No,Month-to-month,DSL,0,Bank transfer (automatic),55.7,No,No
4185,50,No,One year,Fiber optic,0,Electronic check,103.95,No,No
4186,47,Yes,One year,Fiber optic,0,Credit card (automatic),110.85,Yes,No
4187,8,No,Two year,No,0,Mailed check,20.15,No,No
4188,18,No,Month-to-month,No,0,Mailed check,20.05,No,No
4189,72,No,Two year,DSL,0,Credit card (automatic),91.95,No,No
4190,1,Yes,Month-to-month,Fiber optic,0,Electronic check,80.5,Yes,No
4191,42,No,Month-to-month,DSL,1,Electronic check,55.65,No,Yes
4192,18,No,Month-to-month,Fiber optic,1,Electronic check,74.7,No,Yes
4193,13,No,One year,Fiber optic,0,Credit card (automatic),104.15,No,No
4194,68,No,One year,Fiber optic,0,Bank transfer (automatic),83.65,No,No
4195,4,Yes,Month-to-month,Fiber optic,0,Bank transfer (automatic),72.2,Yes,No
4196,69,No,Two year,Fiber optic,0,Credit card (automatic),110.05,No,No
4197,17,Yes,Month-to-month,DSL,0,Mailed check,51.5,Yes,No
4198,25,No,Two year,No,0,Credit card (automatic),25.5,No,No
4199,43,Yes,Month-to-month,Fiber optic,1,Mailed check,89.55,Yes,Yes
4200,59,No,Two year,No,0,Credit card (automatic),19.5,No,No
4201,5,No,Month-to-month,Fiber optic,1,Electronic check,80.7,No,Yes
4202,21,Yes,One year,DSL,0,Mailed check,77.5,Yes,No
4203,69,No,One year,Fiber optic,0,Credit card (automatic),105.1,No,No
4204,13,No,Month-to-month,DSL,0,Bank transfer (automatic),25.15,No,No
4205,42,Yes,Month-to-month,Fiber optic,0,Bank transfer (automatic),95.25,Yes,No
4206,52,No,Month-to-month,Fiber optic,0,Credit card (automatic),95.65,No,No
4207,46,Yes,Month-to-month,Fiber optic,1,Electronic check,85.0,Yes,Yes
4208,61,No,Two year,DSL,0,Bank transfer (automatic),80.8,No,No
4209,29,No,One year,DSL,0,Mailed check,24.85,No,No
4210,25,No,One year,DSL,0,Credit card (automatic),54.75,No,No
4211,5,Yes,Month-to-month,Fiber optic,0,Electronic check,85.75,Yes,No
4212,15,No,One year,DSL,0,Electronic check,50.75,No,No
4213,19,No,Two year,No,0,Mailed check,20.15,No,No
4214,44,No,Two year,No,0,Mailed check,20.05,No,No
4215,6,Yes,Month-to-month,Fiber optic,1,Electronic check,98.25,Yes,Yes
4216,58,No,Two year,DSL,0,Credit card (automatic),71.6,No,No
4217,62,No,One year,Fiber optic,0,Credit card (automatic),81.45,No,No
4218,70,No,One year,DSL,0,Bank transfer (automatic),58.4,No,No
4219,1,Yes,Month-to-month,DSL,1,Mailed check,25.7,Yes,Yes
4220,10,No,Two year,DSL,0,Credit card (automatic),53.7,No,No
4221,26,No,One year,No,0,Bank transfer (automatic),19.6,No,No
4222,66,No,Month-to-month,Fiber optic,0,Credit card (automatic),89.4,No,No
4223,7,Yes,Month-to-month,Fiber optic,0,Electronic check,69.0,Yes,No
4224,51,No,One year,Fiber optic,0,Bank transfer (automatic),84.2,No,No
4225,72,No,Two year,Fiber optic,0,Credit card (automatic),106.1,No,No
4226,65,No,Two year,No,0,Mailed check,25.75,No,No
4227,2,Yes,Month-to-month,DSL,0,Bank transfer (automatic),46.05,Yes,No
4228,70,No,One year,DSL,0,Bank transfer (automatic),64.95,No,No
4229,72,No,Two year,DSL,0,Credit card (automatic),85.45,No,No
4230,1,No,Month-to-month,No,0,Mailed check,20.05,No,No
4231,1,Yes,Month-to-month,Fiber optic,1,Mailed check,76.4,Yes,Yes
4232,5,Yes,Month-to-month,Fiber optic,0,Electronic check,100.5,Yes,No
4233,3,No,Month-to-month,No,0,Mailed check,20.7,No,No
4234,58,No,Two year,No,0,Credit card (automatic),25.3,No,No
4235,22,Yes,Month-to-month,DSL,1,Mailed check,40.05,Yes,Yes
4236,33,No,Month-to-month,Fiber optic,1,Bank transfer (automatic),100.6,No,Yes
4237,1,Yes,Month-to-month,Fiber optic,0,Electronic check,69.95,Yes,No
4238,54,No,Month-to-month,Fiber optic,1,Bank transfer (automatic),74.0,No,Yes
4239,72,No,Two year,Fiber optic,0,Electronic check,99.4,No,No
4240,1,Yes,Month-to-month,Fiber optic,0,Electronic check,93.3,Yes,No
4241,3,Yes,Month-to-month,DSL,0,Electronic check,49.15,Yes,No
4242,72,No,Two year,Fiber optic,0,Credit card (automatic),107.45,No,No
4243,72,No,Two year,DSL,0,Credit card (automatic),83.6,No,No
4244,54,No,Month-to-month,Fiber optic,1,Credit card (automatic),99.05,No,Yes
4245,59,No,One year,DSL,0,Electronic check,80.1,No,No
4246,54,No,Two year,DSL,0,Bank transfer (automatic),65.3,No,No
4247,60,No,Two year,Fiber optic,0,Electronic check,89.55,No,No
4248,60,No,Two year,DSL,0,Credit card (automatic),60.8,No,No
4249,3,No,Month-to-month,Fiber optic,0,Electronic check,74.5,No,No
4250,69,No,Two year,Fiber optic,0,Bank transfer (automatic),99.15,No,No
4251,1,No,Month-to-month,No,0,Electronic check,19.25,No,No
4252,50,No,Month-to-month,DSL,0,Credit card (automatic),39.45,No,No
4253,56,No,Month-to-month,DSL,0,Credit card (automatic),44.85,No,No
4254,60,No,Two year,Fiber optic,0,Electronic check,97.2,No,No
4255,69,No,One year,Fiber optic,1,Mailed check,110.55,No,Yes
4256,1,Yes,Month-to-month,DSL,0,Mailed check,35.05,Yes,No
4257,1,Yes,Month-to-month,Fiber optic,1,Electronic check,73.0,Yes,Yes
4258,3,No,Month-to-month,No,0,Mailed check,19.9,No,No
4259,60,No,Two year,DSL,0,Bank transfer (automatic),76.95,No,No
4260,13,No,Two year,DSL,0,Mailed check,35.4,No,No
4261,62,No,Two year,No,0,Bank transfer (automatic),20.45,No,No
4262,45,No,One year,Fiber optic,0,Bank transfer (automatic),96.75,No,No
4263,25,No,One year,DSL,0,Electronic check,54.2,No,No
4264,44,No,Two year,Fiber optic,0,Bank transfer (automatic),100.1,No,No
4265,2,No,Month-to-month,DSL,0,Mailed check,45.25,No,No
4266,33,Yes,Month-to-month,Fiber optic,1,Credit card (automatic),83.85,Yes,Yes
4267,1,Yes,Month-to-month,Fiber optic,0,Electronic check,70.1,Yes,No
4268,22,No,One year,No,0,Bank transfer (automatic),20.85,No,No
4269,35,No,Month-to-month,DSL,0,Mailed check,33.45,No,No
4270,29,No,Two year,No,0,Mailed check,20.2,No,No
4271,27,No,One year,Fiber optic,1,Electronic check,85.9,No,Yes
4272,54,No,One year,DSL,0,Electronic check,61.0,No,No
4273,2,Yes,Month-to-month,Fiber optic,1,Electronic check,70.65,Yes,Yes
4274,57,No,One year,Fiber optic,0,Electronic check,86.9,No,No
4275,62,No,Two year,DSL,0,Bank transfer (automatic),69.4,No,No
4276,15,No,One year,No,0,Credit card (automatic),20.35,No,No
4277,2,Yes,Month-to-month,No,0,Mailed check,20.35,Yes,No
4278,70,No,Two year,Fiber optic,0,Bank transfer (automatic),104.3,No,No
4279,21,No,Month-to-month,DSL,0,Electronic check,44.95,No,No
4280,23,No,One year,DSL,0,Electronic check,49.45,No,No
4281,6,No,One year,No,0,Mailed check,20.6,No,No
4282,4,No,Two year,No,0,Credit card (automatic),19.55,No,No
4283,3,Yes,Month-to-month,Fiber optic,0,Credit card (automatic),99.0,Yes,No
4284,23,No,Month-to-month,Fiber optic,0,Electronic check,93.5,No,No
4285,26,No,One year,DSL,0,Credit card (automatic),54.55,No,No
4286,8,No,Month-to-month,No,0,Mailed check,20.05,No,No
4287,26,Yes,Month-to-month,Fiber optic,0,Electronic check,83.95,Yes,No
4288,2,No,Month-to-month,Fiber optic,0,Electronic check,79.45,No,No
4289,67,Yes,Two year,Fiber optic,0,Credit card (automatic),116.2,Yes,No
4290,71,Yes,Two year,Fiber optic,0,Bank transfer (automatic),93.7,Yes,No
4291,59,No,One year,DSL,0,Credit card (automatic),79.85,No,No
4292,39,No,One year,Fiber optic,0,Electronic check,100.0,No,No
4293,21,No,Two year,No,0,Mailed check,19.6,No,No
4294,1,Yes,Month-to-month,No,0,Mailed check,19.7,Yes,No
4295,48,No,Two year,No,0,Bank transfer (automatic),20.2,No,No
4296,31,No,One year,DSL,1,Credit card (automatic),50.4,No,Yes
4297,64,No,One year,Fiber optic,0,Electronic check,113.35,No,No
4298,46,No,Month-to-month,Fiber optic,0,Bank transfer (automatic),80.0,No,No
4299,52,No,Two year,DSL,0,Bank transfer (automatic),80.95,No,No
4300,67,No,Two year,No,0,Mailed check,24.9,No,No
4301,67,No,Month-to-month,DSL,1,Electronic check,54.9,No,Yes
4302,5,Yes,Month-to-month,Fiber optic,0,Electronic check,75.55,Yes,No
4303,71,No,Two year,Fiber optic,0,Electronic check,109.25,No,No
4304,9,Yes,Month-to-month,Fiber optic,0,Bank transfer (automatic),77.65,Yes,No
4305,26,Yes,Month-to-month,Fiber optic,1,Electronic check,95.0,Yes,Yes
4306,71,No,One year,Fiber optic,0,Bank transfer (automatic),116.3,No,No
4307,32,No,Month-to-month,No,0,Bank transfer (automatic),19.9,No,No
4308,2,No,Month-to-month,Fiber optic,0,Electronic check,70.35,No,No
4309,71,No,Two year,No,0,Credit card (automatic),25.6,No,No
4310,60,No,One year,DSL,0,Electronic check,44.45,No,No
4311,55,No,One year,Fiber optic,1,Electronic check,100.15,No,Yes
4312,54,Yes,One year,Fiber optic,0,Credit card (automatic),105.4,Yes,No
4313,2,Yes,Month-to-month,Fiber optic,0,Electronic check,95.85,Yes,No
4314,6,No,Month-to-month,Fiber optic,0,Mailed check,73.85,No,No
4315,48,No,Two year,DSL,0,Credit card (automatic),70.1,No,No
4316,63,No,Two year,No,0,Mailed check,25.25,No,No
4317,1,Yes,Month-to-month,Fiber optic,0,Electronic check,79.15,Yes,No
4318,12,No,Month-to-month,No,0,Credit card (automatic),21.05,No,No
4319,54,No,Month-to-month,DSL,1,Bank transfer (automatic),24.95,No,Yes
4320,30,No,One year,DSL,0,Electronic check,64.5,No,No
4321,30,Yes,Month-to-month,No,0,Bank transfer (automatic),19.65,Yes,No
4322,4,Yes,Month-to-month,Fiber optic,0,Electronic check,79.0,Yes,No
4323,40,No,One year,Fiber optic,0,Credit card (automatic),105.95,No,No
4324,9,No,Month-to-month,Fiber optic,0,Electronic check,75.85,No,No
4325,17,Yes,Month-to-month,Fiber optic,0,Electronic check,91.85,Yes,No
4326,62,No,Two year,DSL,0,Credit card (automatic),43.6,No,No
4327,28,No,One year,Fiber optic,0,Bank transfer (automatic),91.25,No,No
4328,70,No,Two year,DSL,0,Credit card (automatic),89.75,No,No
4329,46,No,Two year,Fiber optic,0,Bank transfer (automatic),104.4,No,No
4330,23,No,Month-to-month,Fiber optic,0,Mailed check,90.15,No,No
4331,47,No,One year,DSL,0,Electronic check,40.3,No,No
4332,68,No,Two year,Fiber optic,0,Bank transfer (automatic),105.25,No,No
4333,60,Yes,One year,Fiber optic,1,Electronic check,106.0,Yes,Yes
4334,67,No,Two year,Fiber optic,0,Electronic check,104.0,No,No
4335,14,No,Month-to-month,DSL,0,Electronic check,69.65,No,No
4336,57,No,Month-to-month,Fiber optic,0,Electronic check,74.3,No,No
4337,55,No,One year,Fiber optic,0,Mailed check,100.9,No,No
4338,1,No,Month-to-month,No,0,Mailed check,20.25,No,No
4339,1,Yes,Month-to-month,DSL,0,Mailed check,49.9,Yes,No
4340,23,No,Month-to-month,Fiber optic,0,Credit card (automatic),96.9,No,No
4341,13,Yes,Month-to-month,Fiber optic,0,Electronic check,100.35,Yes,No
4342,47,No,Month-to-month,Fiber optic,0,Electronic check,104.1,No,No
4343,38,No,One year,No,0,Mailed check,20.1,No,No
4344,38,Yes,Month-to-month,Fiber optic,1,Bank transfer (automatic),74.95,Yes,Yes
